run_date,gati_id,sku,variant_id,product_title,product_status,karat,gross_weight_g,diamond_cost,making_cost,admin_url
2026-08-06,,,50157094928641,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157094928641
2026-08-06,,,50157094961409,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157094961409
2026-08-06,,,50157094994177,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157094994177
2026-08-06,,,50157095026945,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095026945
2026-08-06,,,50157095059713,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095059713
2026-08-06,,,50157095092481,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095092481
2026-08-06,,,50157095125249,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095125249
2026-08-06,,,50157095158017,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095158017
2026-08-06,,,50157095190785,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095190785
2026-08-06,,,50157095223553,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095223553
2026-08-06,,,50157095256321,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095256321
2026-08-06,,,50157095289089,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095289089
2026-08-06,,,50157095321857,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095321857
2026-08-06,,,50157095354625,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095354625
2026-08-06,,,50157095387393,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095387393
2026-08-06,,,50157095420161,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095420161
2026-08-06,,,50157095452929,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095452929
2026-08-06,,,50157095485697,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095485697
2026-08-06,,,50157095518465,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095518465
2026-08-06,,,50157095551233,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095551233
2026-08-06,,,50157095584001,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095584001
2026-08-06,,,50157095616769,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095616769
2026-08-06,,,50157095649537,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095649537
2026-08-06,,,50157095682305,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095682305
2026-08-06,,,50157095715073,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095715073
2026-08-06,,,50157095747841,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095747841
2026-08-06,,,50157095780609,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095780609
2026-08-06,,,50157095813377,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095813377
2026-08-06,,,50157095846145,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095846145
2026-08-06,,,50157095878913,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095878913
2026-08-06,,,50157095911681,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095911681
2026-08-06,,,50157095944449,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095944449
2026-08-06,,,50157095977217,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157095977217
2026-08-06,,,50157096009985,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096009985
2026-08-06,,,50157096042753,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096042753
2026-08-06,,,50157096075521,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096075521
2026-08-06,,,50157096108289,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096108289
2026-08-06,,,50157096141057,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096141057
2026-08-06,,,50157096173825,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096173825
2026-08-06,,,50157096206593,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096206593
2026-08-06,,,50157096239361,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096239361
2026-08-06,,,50157096272129,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096272129
2026-08-06,,,50157096304897,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096304897
2026-08-06,,,50157096337665,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096337665
2026-08-06,,,50157096370433,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096370433
2026-08-06,,,50157096403201,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096403201
2026-08-06,,,50157096435969,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096435969
2026-08-06,,,50157096468737,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096468737
2026-08-06,,,50157096501505,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096501505
2026-08-06,,,50157096534273,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096534273
2026-08-06,,,50157096567041,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096567041
2026-08-06,,,50157096599809,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096599809
2026-08-06,,,50157096632577,Arabesque Elongated Cushion 1.04ct ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694325505/variants/50157096632577
2026-08-06,,,50157096665345,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096665345
2026-08-06,,,50157096698113,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096698113
2026-08-06,,,50157096730881,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096730881
2026-08-06,,,50157096763649,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096763649
2026-08-06,,,50157096796417,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096796417
2026-08-06,,,50157096829185,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096829185
2026-08-06,,,50157096861953,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096861953
2026-08-06,,,50157096894721,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096894721
2026-08-06,,,50157096927489,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096927489
2026-08-06,,,50157096960257,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096960257
2026-08-06,,,50157096993025,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157096993025
2026-08-06,,,50157097025793,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097025793
2026-08-06,,,50157097058561,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097058561
2026-08-06,,,50157097091329,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097091329
2026-08-06,,,50157097124097,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097124097
2026-08-06,,,50157097156865,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097156865
2026-08-06,,,50157097189633,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097189633
2026-08-06,,,50157097222401,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097222401
2026-08-06,,,50157097255169,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097255169
2026-08-06,,,50157097287937,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097287937
2026-08-06,,,50157097320705,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097320705
2026-08-06,,,50157097353473,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097353473
2026-08-06,,,50157097386241,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097386241
2026-08-06,,,50157097419009,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097419009
2026-08-06,,,50157097451777,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097451777
2026-08-06,,,50157097484545,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097484545
2026-08-06,,,50157097517313,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097517313
2026-08-06,,,50157097550081,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097550081
2026-08-06,,,50157097582849,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097582849
2026-08-06,,,50157097615617,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097615617
2026-08-06,,,50157097648385,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097648385
2026-08-06,,,50157097681153,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097681153
2026-08-06,,,50157097713921,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097713921
2026-08-06,,,50157097746689,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097746689
2026-08-06,,,50157097779457,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097779457
2026-08-06,,,50157097812225,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097812225
2026-08-06,,,50157097844993,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097844993
2026-08-06,,,50157097877761,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097877761
2026-08-06,,,50157097910529,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097910529
2026-08-06,,,50157097943297,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097943297
2026-08-06,,,50157097976065,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157097976065
2026-08-06,,,50157098008833,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098008833
2026-08-06,,,50157098041601,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098041601
2026-08-06,,,50157098074369,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098074369
2026-08-06,,,50157098107137,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098107137
2026-08-06,,,50157098139905,Iconic trio Ring,DRAFT,18K,0,0,0,https://admin.shopify.com/store/auracarat/products/9304694358273/variants/50157098139905
